event_id,is_anomaly,anomaly_type,severity,explanation
EVT005899_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001648,false,,,
EVT005897,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002186,false,,,
EVT002799,false,,,
EVT001184,false,,,
EVT007018,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000788,false,,,
EVT006716,false,,,
EVT003857,false,,,
EVT005178_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003922,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003042,false,,,
EVT007206,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000688,false,,,
EVT002693,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000723,false,,,
EVT006529,false,,,
EVT001806,false,,,
EVT001517,false,,,
EVT007099,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001006,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005306,false,,,
EVT000959,false,,,
EVT001164,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006094,false,,,
EVT001183,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004545,false,,,
EVT000657,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002387_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001722_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000986,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006913,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006331,false,,,
EVT003762,false,,,
EVT002041,false,,,
EVT006723,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002564,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT007415,false,,,
EVT000407,false,,,
EVT000247,false,,,
EVT006675,false,,,
EVT005141,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005006,false,,,
EVT003494,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001303,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006595,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006492,false,,,
EVT005634,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006685,false,,,
EVT006859,false,,,
EVT000769,false,,,
EVT004739,false,,,
EVT004571,false,,,
EVT002965,false,,,
EVT000178,false,,,
EVT001314,false,,,
EVT006960,false,,,
EVT003029,false,,,
EVT005251,false,,,
EVT000912,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000962,false,,,
EVT005907,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000251,false,,,
EVT000041,false,,,
EVT005923,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006757,false,,,
EVT000691,false,,,
EVT001617,false,,,
EVT004930,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002373,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006262,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002342,false,,,
EVT002822,false,,,
EVT002832,false,,,
EVT005133,false,,,
EVT000518,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000535,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT007498,false,,,
EVT000745,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002263,false,,,
EVT005413,false,,,
EVT007194,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006020,false,,,
EVT006758,false,,,
EVT003742,false,,,
EVT001824,false,,,
EVT001592,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004355,false,,,
EVT001830,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004229,false,,,
EVT006806,false,,,
EVT005202,false,,,
EVT005210,false,,,
EVT001520,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001207,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001630,false,,,
EVT002411,false,,,
EVT007229,false,,,
EVT002365,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001985,false,,,
EVT000456,false,,,
EVT007205,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006016,false,,,
EVT006129,false,,,
EVT000979,false,,,
EVT002682,false,,,
EVT004334,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005883,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003619,false,,,
EVT004023,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002733,false,,,
EVT002025,false,,,
EVT001787,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007120,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006122,false,,,
EVT002418,false,,,
EVT006703,false,,,
EVT007363,false,,,
EVT004294,false,,,
EVT003845,false,,,
EVT002604,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003255,false,,,
EVT005332,false,,,
EVT006898,false,,,
EVT004321,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006148,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003179,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004735,false,,,
EVT002495,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004793,false,,,
EVT002414,false,,,
EVT001841,false,,,
EVT000591,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004756,false,,,
EVT001206,false,,,
EVT000615,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001959,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000205,false,,,
EVT002629,false,,,
EVT002272,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003941,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001341,false,,,
EVT001953,false,,,
EVT002921,false,,,
EVT006377,false,,,
EVT007265,false,,,
EVT006874,false,,,
EVT003311_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006141,false,,,
EVT003323,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004895,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004839,false,,,
EVT005319,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003193,false,,,
EVT001915,false,,,
EVT000362,false,,,
EVT002304,false,,,
EVT001348,false,,,
EVT001753,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000559,false,,,
EVT005631,false,,,
EVT000942,false,,,
EVT000194,false,,,
EVT005158,false,,,
EVT005845,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006362,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004833,false,,,
EVT001860,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000054,false,,,
EVT000449,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000602,false,,,
EVT003040,false,,,
EVT004502,false,,,
EVT002481,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001929,false,,,
EVT001079,false,,,
EVT005205,false,,,
EVT007471,false,,,
EVT003207,false,,,
EVT004134,false,,,
EVT001021,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002969,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT007091,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004237,false,,,
EVT005402,false,,,
EVT004635,false,,,
EVT004559,false,,,
EVT007201,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT000131,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002341,false,,,
EVT002570,false,,,
EVT002820_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001409,false,,,
EVT002137,false,,,
EVT006677,false,,,
EVT005458,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000902,false,,,
EVT001392,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT001160,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000347,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006826,false,,,
EVT007329,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT007347,false,,,
EVT004001,false,,,
EVT004973,false,,,
EVT005486,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004659_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004591,false,,,
EVT006756,false,,,
EVT006565,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006345,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006897,false,,,
EVT005584,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000133,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002208,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT006069,false,,,
EVT007092,false,,,
EVT002623,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT003545,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT004999,false,,,
EVT007271,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004792,false,,,
EVT005918_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002455,false,,,
EVT004035,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000044,false,,,
EVT004662,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT006289,false,,,
EVT002479,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006552,false,,,
EVT001593,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005324,false,,,
EVT004085,false,,,
EVT006569,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004947,false,,,
EVT000315,false,,,
EVT000776,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005951,false,,,
EVT001125,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005857,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004198,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT003148,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005193,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT007384,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004726,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004580,false,,,
EVT005015,false,,,
EVT005465,false,,,
EVT006251,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005330,false,,,
EVT000936,false,,,
EVT002836,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002457,false,,,
EVT005685,false,,,
EVT001336,false,,,
EVT004279,false,,,
EVT004654,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT004627,false,,,
EVT001475,false,,,
EVT003560,false,,,
EVT007432,false,,,
EVT003647,false,,,
EVT006009,false,,,
EVT006752,false,,,
EVT000400,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000687,false,,,
EVT000266_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003190,false,,,
EVT005575,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT005351,false,,,
EVT007487,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000244,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT001252,false,,,
EVT003027,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002019,false,,,
EVT004607,false,,,
EVT004470,false,,,
EVT000600,false,,,
EVT000926,false,,,
EVT002843,false,,,
EVT002322,false,,,
EVT002664,false,,,
EVT003078,false,,,
EVT001651,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005429,false,,,
EVT007118,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000905,false,,,
EVT005114,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002942,false,,,
EVT002476,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT007089,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT007299,false,,,
EVT001664,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT004099,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002929,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT000344,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000659,false,,,
EVT006191,false,,,
EVT001421,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001359,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT006518,false,,,
EVT004550,false,,,
EVT006160,false,,,
EVT005889,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003671,false,,,
EVT004814,false,,,
EVT005091,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT003364,false,,,
EVT005321,false,,,
EVT002859,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003847,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT002182,false,,,
EVT004148,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003557,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005859,false,,,
EVT006088,false,,,
EVT000433_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006065,false,,,
EVT005973,false,,,
EVT002010,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002540,false,,,
EVT004658,false,,,
EVT007317,false,,,
EVT003304,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT000285,false,,,
EVT007438,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006645,false,,,
EVT005392,false,,,
EVT004621,false,,,
EVT004442,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003886,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT007342,false,,,
EVT002028,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT007218,false,,,
EVT001638_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT005929,false,,,
EVT002900,false,,,
EVT004282,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT003656,false,,,
EVT006376,false,,,
EVT007388,false,,,
EVT003462_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT007242,false,,,
EVT002819,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT000817,false,,,
EVT002553,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT006384,false,,,
EVT002399,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004438,false,,,
EVT003529,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000391_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002256,false,,,
EVT005596,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT002881,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005124,false,,,
EVT002389,false,,,
EVT004589,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT001467,false,,,
EVT004986,false,,,
EVT005347,false,,,
EVT003643,false,,,
EVT005298,false,,,
EVT004002,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003434,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT005131,false,,,
EVT002092,false,,,
EVT007070,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000121,false,,,
EVT002770,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001998,false,,,
EVT006969,false,,,
EVT006849,true,excessive_access,HIGH,Anomalous event: excessive_access
EVT001417,false,,,
EVT000768,false,,,
EVT003706,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT006676,false,,,
EVT002669,false,,,
EVT003122,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003955,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT003596,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT002052,true,privilege_escalation,HIGH,Anomalous event: privilege_escalation
EVT006581,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003923,false,,,
EVT006912,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT004127,false,,,
EVT006050,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005980,false,,,
EVT004543,false,,,
EVT002386,false,,,
EVT005455,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002403,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002223,false,,,
EVT003363,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT002567,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT002679,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT000665,false,,,
EVT002505,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT001319,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT000679,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT005836,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004112,true,unusual_resource,HIGH,Anomalous event: unusual_resource
EVT003055,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004928,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT004955,false,,,
EVT001870,true,unusual_time,HIGH,Anomalous event: unusual_time
EVT001118,false,,,
EVT005686,false,,,
EVT000120,false,,,
EVT002211,false,,,
EVT000879,true,unusual_location,HIGH,Anomalous event: unusual_location
EVT005027_travel,true,impossible_travel,HIGH,Anomalous event: impossible_travel
EVT003830,false,,,
EVT000474,false,,,
EVT003286,false,,,
EVT006665,true,excessive_access,HIGH,Anomalous event: excessive_access
